Ano	Região	UF	Código do Município	Município	Localização	Dependência Administrativa	Total	Anos Iniciais 	Anos Finais	1º Ano 	2º Ano	3º Ano	4º Ano	5º Ano	6º Ano	7º Ano	8º Ano	9º Ano
2017	Sudeste	MG	3127057	Fronteira dos Vales	Total	Municipal	1,4	0,8	3,1	2,1	0,0	0,0	0,0	1,6	3,7	0,0	3,8	5,6
2017	Sudeste	MG	3127073	Fruta de Leite	Total	Municipal	1,4	1,4	--	4,5	0,0	1,6	0,0	1,7	--	--	--	--
2017	Sudeste	MG	3127107	Frutal	Total	Municipal	1,4	1,2	5,1	0,9	1,5	1,5	0,9	1,1	11,4	2,0	4,2	4,7
2017	Sudeste	MG	3127206	Funilândia	Total	Municipal	1,3	1,3	--	0,0	2,1	2,2	0,0	2,7	--	--	--	--
2017	Sudeste	MG	3127305	Galiléia	Total	Municipal	3,9	3,9	--	6,3	2,3	3,5	1,8	6,1	--	--	--	--
2017	Sudeste	MG	3127339	Gameleiras	Total	Municipal	0,8	1,6	0,0	3,4	0,0	0,0	3,3	0,0	0,0	0,0	0,0	0,0
2017	Sudeste	MG	3127354	Glaucilândia	Total	Municipal	0,4	0,4	--	0,0	0,0	0,0	0,0	2,0	--	--	--	--
2017	Sudeste	MG	3127370	Goiabeira	Total	Municipal	3,3	3,3	--	3,7	7,4	1,7	0,0	4,9	--	--	--	--
2017	Sudeste	MG	3127388	Goianá	Total	Municipal	1,2	1,2	--	0,0	1,9	0,0	1,5	2,0	--	--	--	--
2017	Sudeste	MG	3127404	Gonçalves	Total	Municipal	0,4	0,4	--	0,0	1,8	0,0	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3127503	Gonzaga	Total	Municipal	1,5	1,5	--	2,4	2,4	1,1	2,3	0,0	--	--	--	--
2017	Sudeste	MG	3127602	Gouveia	Total	Municipal	1,4	1,1	3,8	3,7	0,0	0,6	0,6	0,0	0,0	10,0	0,0	6,3
2017	Sudeste	MG	3127701	Governador Valadares	Total	Municipal	4,6	3,9	6,0	4,1	3,2	4,8	3,6	4,1	5,0	4,9	6,7	7,9
2017	Sudeste	MG	3127800	Grão Mogol	Total	Municipal	2,2	2,2	2,1	3,2	1,5	1,3	2,6	2,5	2,1	1,7	2,8	1,6
2017	Sudeste	MG	3128006	Guanhães	Total	Municipal	1,2	1,2	--	2,0	0,8	0,4	0,4	2,1	--	--	--	--
2017	Sudeste	MG	3128105	Guapé	Total	Municipal	2,6	2,9	1,8	2,3	3,7	1,1	0,8	7,1	2,3	0,0	4,5	0,0
2017	Sudeste	MG	3128204	Guaraciaba	Total	Municipal	0,5	0,6	0,0	0,0	0,0	4,5	0,0	0,0	0,0	0,0	0,0	0,0
2017	Sudeste	MG	3128253	Guaraciama	Total	Municipal	1,3	1,3	--	1,8	0,0	3,6	1,1	0,0	--	--	--	--
2017	Sudeste	MG	3128303	Guaranésia	Total	Municipal	2,4	2,7	1,8	1,7	4,1	2,6	3,8	0,9	5,1	0,0	1,5	1,7
2017	Sudeste	MG	3128402	Guarani	Total	Municipal	0,8	0,8	--	1,0	1,0	1,8	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3128501	Guarará	Total	Municipal	2,6	3,6	1,5	3,0	2,1	5,3	6,0	1,9	3,4	1,5	0,0	0,0
2017	Sudeste	MG	3128600	Guarda-Mor	Total	Municipal	3,1	3,1	--	3,9	5,4	4,2	1,7	0,9	--	--	--	--
2017	Sudeste	MG	3128709	Guaxupé	Total	Municipal	0,9	0,9	--	1,4	1,2	1,0	0,0	0,8	--	--	--	--
2017	Sudeste	MG	3128808	Guidoval	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3128907	Guimarânia	Total	Municipal	4,1	4,1	--	4,9	7,3	2,9	2,7	2,8	--	--	--	--
2017	Sudeste	MG	3129004	Guiricema	Total	Municipal	0,4	0,4	--	0,0	0,0	0,0	0,0	2,3	--	--	--	--
2017	Sudeste	MG	3129103	Gurinhatã	Total	Municipal	4,4	4,4	--	7,9	5,3	3,3	2,9	2,9	--	--	--	--
2017	Sudeste	MG	3129202	Heliodora	Total	Municipal	1,5	1,5	--	3,1	0,0	2,2	1,1	1,4	--	--	--	--
2017	Sudeste	MG	3129301	Iapu	Total	Municipal	1,0	1,0	--	0,8	2,1	0,9	0,7	0,8	--	--	--	--
2017	Sudeste	MG	3129400	Ibertioga	Total	Municipal	2,2	2,2	--	6,1	0,0	3,0	1,1	1,4	--	--	--	--
2017	Sudeste	MG	3129509	Ibiá	Total	Municipal	3,4	2,9	7,5	1,5	1,3	3,7	3,2	4,7	2,0	9,8	6,8	12,8
2017	Sudeste	MG	3129608	Ibiaí	Total	Municipal	0,2	0,2	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0
2017	Sudeste	MG	3129657	Ibiracatu	Total	Municipal	1,2	0,0	2,6	0,0	0,0	0,0	0,0	0,0	2,2	6,1	1,8	0,0
2017	Sudeste	MG	3129707	Ibiraci	Total	Municipal	3,5	3,5	--	4,3	3,4	4,5	3,8	1,9	--	--	--	--
2017	Sudeste	MG	3129806	Ibirité	Total	Municipal	2,4	1,9	3,5	2,4	1,5	1,7	2,1	1,7	3,5	3,3	4,1	2,9
2017	Sudeste	MG	3129905	Ibitiúra de Minas	Total	Municipal	0,9	0,9	--	4,7	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3130002	Ibituruna	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3130051	Icaraí de Minas	Total	Municipal	2,9	2,9	--	4,4	3,0	4,5	2,2	0,0	--	--	--	--
2017	Sudeste	MG	3130101	Igarapé	Total	Municipal	2,2	2,2	--	2,8	2,0	2,3	2,2	1,9	--	--	--	--
2017	Sudeste	MG	3130200	Igaratinga	Total	Municipal	1,7	1,7	--	3,5	3,4	1,5	0,0	0,7	--	--	--	--
2017	Sudeste	MG	3130309	Iguatama	Total	Municipal	2,7	2,7	--	2,9	2,7	5,5	1,1	1,5	--	--	--	--
2017	Sudeste	MG	3130408	Ijaci	Total	Municipal	0,7	0,7	--	0,0	1,3	0,0	1,0	1,2	--	--	--	--
2017	Sudeste	MG	3130507	Ilicínea	Total	Municipal	1,8	0,9	3,1	0,7	1,0	3,1	0,0	0,0	5,1	2,9	0,0	4,2
2017	Sudeste	MG	3130556	Imbé de Minas	Total	Municipal	2,2	2,2	--	2,6	1,0	2,4	0,0	5,1	--	--	--	--
2017	Sudeste	MG	3130606	Inconfidentes	Total	Municipal	0,5	0,5	--	0,0	0,0	2,5	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3130655	Indaiabira	Total	Municipal	3,6	0,7	20,0	4,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	100,0
2017	Sudeste	MG	3130705	Indianópolis	Total	Municipal	2,1	1,8	2,7	3,1	0,0	2,4	1,8	1,1	1,1	5,3	1,7	1,7
2017	Sudeste	MG	3130804	Ingaí	Total	Municipal	1,1	1,1	--	0,0	0,0	0,0	0,0	6,7	--	--	--	--
2017	Sudeste	MG	3130903	Inhapim	Total	Municipal	1,7	1,6	2,7	4,3	1,0	1,2	1,5	0,0	6,8	0,0	0,0	0,0
2017	Sudeste	MG	3131000	Inhaúma	Total	Municipal	1,1	1,1	--	2,1	1,6	1,1	1,1	0,0	--	--	--	--
2017	Sudeste	MG	3131109	Inimutaba	Total	Municipal	1,1	1,1	--	0,0	1,3	1,0	0,9	2,2	--	--	--	--
2017	Sudeste	MG	3131158	Ipaba	Total	Municipal	2,4	2,4	--	3,9	1,4	1,6	2,7	1,9	--	--	--	--
2017	Sudeste	MG	3131208	Ipanema	Total	Municipal	3,0	3,2	2,6	2,4	3,1	4,1	2,2	4,3	2,9	2,9	2,4	1,6
2017	Sudeste	MG	3131307	Ipatinga	Total	Municipal	2,8	2,3	3,7	2,9	2,0	2,6	2,2	1,7	4,7	3,6	3,2	3,4
2017	Sudeste	MG	3131406	Ipiaçu	Total	Municipal	2,0	0,9	4,2	0,0	2,6	2,1	0,0	0,0	3,2	0,0	0,0	17,4
2017	Sudeste	MG	3131505	Ipuiúna	Total	Municipal	1,0	1,0	--	2,0	0,0	0,9	0,7	1,2	--	--	--	--
2017	Sudeste	MG	3131604	Iraí de Minas	Total	Municipal	1,7	1,7	--	3,7	1,3	2,4	0,0	1,4	--	--	--	--
2017	Sudeste	MG	3131703	Itabira	Total	Municipal	1,4	0,6	4,4	1,2	0,3	0,7	0,6	0,3	2,4	4,8	5,1	5,9
2017	Sudeste	MG	3131802	Itabirinha	Total	Municipal	2,3	2,3	0,0	1,6	1,7	2,4	4,0	1,6	0,0	--	--	--
2017	Sudeste	MG	3131901	Itabirito	Total	Municipal	1,3	1,3	1,3	1,5	2,0	2,0	0,8	0,4	2,1	1,3	1,1	0,8
2017	Sudeste	MG	3132008	Itacambira	Total	Municipal	0,8	0,5	3,1	2,6	0,0	0,0	0,0	0,0	0,0	14,3	0,0	0,0
2017	Sudeste	MG	3132107	Itacarambi	Total	Municipal	2,2	2,6	1,8	3,1	2,6	2,9	2,6	1,7	2,7	2,5	0,8	0,8
2017	Sudeste	MG	3132206	Itaguara	Total	Municipal	2,4	2,4	--	3,7	0,9	0,9	2,4	4,1	--	--	--	--
2017	Sudeste	MG	3132305	Itaipé	Total	Municipal	1,8	0,8	3,4	0,7	0,0	0,6	1,7	1,1	2,1	4,2	5,6	2,9
2017	Sudeste	MG	3132404	Itajubá	Total	Municipal	1,7	1,7	--	1,9	2,0	2,6	1,2	0,8	--	--	--	--
2017	Sudeste	MG	3132503	Itamarandiba	Total	Municipal	1,4	1,1	2,4	1,5	0,4	1,7	1,8	0,3	4,7	3,8	0,0	0,0
2017	Sudeste	MG	3132602	Itamarati de Minas	Total	Municipal	2,5	2,2	2,8	0,0	4,1	3,0	1,9	2,6	0,0	1,8	10,7	2,3
2017	Sudeste	MG	3132701	Itambacuri	Total	Municipal	3,4	3,4	3,3	2,7	2,8	6,0	3,6	2,2	3,6	1,7	3,5	4,3
2017	Sudeste	MG	3132800	Itambé do Mato Dentro	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3132909	Itamogi	Total	Municipal	1,8	1,8	--	1,5	1,7	2,5	1,4	1,8	--	--	--	--
2017	Sudeste	MG	3133006	Itamonte	Total	Municipal	0,6	0,5	0,9	0,8	0,6	0,0	0,5	0,6	1,3	0,0	1,4	0,0
2017	Sudeste	MG	3133105	Itanhandu	Total	Municipal	1,1	1,1	--	2,4	2,9	0,7	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3133204	Itanhomi	Total	Municipal	2,0	2,0	--	1,3	2,1	1,9	1,6	2,9	--	--	--	--
2017	Sudeste	MG	3133303	Itaobim	Total	Municipal	1,8	1,4	2,9	1,3	2,0	1,4	1,2	1,2	2,8	2,5	5,6	0,0
2017	Sudeste	MG	3133402	Itapagipe	Total	Municipal	0,8	0,9	0,0	0,0	0,0	0,0	2,4	1,6	0,0	0,0	0,0	0,0
2017	Sudeste	MG	3133501	Itapecerica	Total	Municipal	0,4	0,4	--	0,0	1,1	1,0	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3133600	Itapeva	Total	Municipal	2,7	2,6	2,8	6,7	0,8	0,7	3,4	0,7	2,8	1,6	4,8	2,8
2017	Sudeste	MG	3133709	Itatiaiuçu	Total	Municipal	4,7	4,8	4,6	5,0	6,2	6,3	2,6	4,3	4,9	6,4	4,1	2,6
2017	Sudeste	MG	3133758	Itaú de Minas	Total	Municipal	0,9	0,6	1,5	0,0	0,0	1,5	0,0	1,3	2,8	1,3	1,3	0,7
2017	Sudeste	MG	3133808	Itaúna	Total	Municipal	1,9	1,5	3,9	1,3	1,9	1,7	1,1	1,7	0,7	4,2	6,4	5,3
2017	Sudeste	MG	3133907	Itaverava	Total	Municipal	1,8	1,8	--	0,0	0,0	7,7	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3134004	Itinga	Total	Municipal	0,9	0,5	1,5	0,0	1,2	0,0	0,0	1,5	1,3	3,6	0,0	1,4
2017	Sudeste	MG	3134103	Itueta	Total	Municipal	2,1	2,1	2,2	3,3	0,0	4,3	1,6	1,5	2,7	2,2	0,0	3,8
2017	Sudeste	MG	3134202	Ituiutaba	Total	Municipal	2,6	1,9	3,8	2,2	2,5	1,2	2,0	1,4	3,3	3,7	4,0	4,5
2017	Sudeste	MG	3134301	Itumirim	Total	Municipal	1,5	1,5	--	0,0	0,0	3,0	1,8	2,3	--	--	--	--
2017	Sudeste	MG	3134400	Iturama	Total	Municipal	1,9	1,4	4,5	2,4	1,7	0,8	1,3	1,0	4,4	3,6	3,8	7,1
2017	Sudeste	MG	3134509	Itutinga	Total	Municipal	0,4	0,4	--	0,0	0,0	0,0	1,8	0,0	--	--	--	--
2017	Sudeste	MG	3134608	Jaboticatubas	Total	Municipal	1,1	1,1	--	0,5	1,5	1,9	0,7	0,8	--	--	--	--
2017	Sudeste	MG	3134707	Jacinto	Total	Municipal	2,4	2,5	0,0	3,2	2,4	2,5	1,1	3,3	0,0	0,0	0,0	0,0
2017	Sudeste	MG	3134806	Jacuí	Total	Municipal	1,2	1,2	--	2,9	0,0	1,0	0,9	1,0	--	--	--	--
2017	Sudeste	MG	3134905	Jacutinga	Total	Municipal	2,0	0,9	3,2	0,5	1,3	1,8	0,0	1,0	3,2	3,6	3,6	2,3
2017	Sudeste	MG	3135001	Jaguaraçu	Total	Municipal	5,5	3,6	8,1	2,6	2,4	2,7	4,3	6,1	9,1	2,2	8,1	15,2
2017	Sudeste	MG	3135050	Jaíba	Total	Municipal	2,6	2,9	1,5	1,8	5,3	2,8	2,5	2,3	1,9	0,0	1,4	2,4
2017	Sudeste	MG	3135076	Jampruca	Total	Municipal	3,5	3,5	--	1,8	3,7	2,2	2,9	6,6	--	--	--	--
2017	Sudeste	MG	3135100	Janaúba	Total	Municipal	3,4	2,3	6,3	2,1	2,4	2,9	2,0	2,0	8,0	8,0	4,2	4,2
2017	Sudeste	MG	3135209	Januária	Total	Municipal	2,1	2,0	2,3	2,2	0,4	3,3	2,1	1,7	2,6	0,5	2,2	3,7
2017	Sudeste	MG	3135308	Japaraíba	Total	Municipal	4,9	4,7	5,4	10,2	2,3	6,8	1,8	2,3	9,7	6,5	2,7	3,3
2017	Sudeste	MG	3135357	Japonvar	Total	Municipal	1,9	1,5	2,3	0,0	1,6	2,7	3,4	0,0	1,2	0,0	2,6	5,6
2017	Sudeste	MG	3135407	Jeceaba	Total	Municipal	0,1	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,5
2017	Sudeste	MG	3135456	Jenipapo de Minas	Total	Municipal	1,9	1,9	--	3,1	2,4	2,6	2,0	0,0	--	--	--	--
2017	Sudeste	MG	3135506	Jequeri	Total	Municipal	0,6	0,6	--	1,0	0,0	1,2	0,0	1,0	--	--	--	--
2017	Sudeste	MG	3135605	Jequitaí	Total	Municipal	2,4	1,4	22,2	0,0	4,0	0,0	0,0	3,1	28,6	0,0	33,3	20,0
2017	Sudeste	MG	3135704	Jequitibá	Total	Municipal	1,8	0,7	3,4	0,0	0,0	1,9	1,6	0,0	6,0	2,5	4,8	0,0
2017	Sudeste	MG	3135803	Jequitinhonha	Total	Municipal	2,3	2,1	3,1	3,9	1,1	1,1	1,6	2,6	3,2	4,4	2,6	2,2
2017	Sudeste	MG	3135902	Jesuânia	Total	Municipal	1,0	1,0	--	2,0	0,0	1,4	1,5	0,0	--	--	--	--
2017	Sudeste	MG	3136009	Joaíma	Total	Municipal	2,6	2,5	2,8	2,1	3,4	3,8	0,9	2,5	2,3	6,3	1,8	1,7
2017	Sudeste	MG	3136108	Joanésia	Total	Municipal	0,5	0,5	--	0,0	0,0	2,3	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3136207	João Monlevade	Total	Municipal	1,0	0,8	1,3	0,2	1,3	0,9	0,7	0,7	1,9	1,0	1,0	1,5
2017	Sudeste	MG	3136306	João Pinheiro	Total	Municipal	6,4	4,6	9,6	4,0	2,9	7,3	4,7	4,1	9,6	11,3	9,2	8,3
2017	Sudeste	MG	3136405	Joaquim Felício	Total	Municipal	0,9	1,8	0,0	0,0	2,4	1,5	1,4	3,3	0,0	0,0	0,0	0,0
2017	Sudeste	MG	3136504	Jordânia	Total	Municipal	6,3	4,8	7,8	0,0	5,3	5,6	12,5	0,0	11,1	13,0	9,4	0,0
2017	Sudeste	MG	3136520	José Gonçalves de Minas	Total	Municipal	1,2	1,2	--	0,0	0,0	0,0	0,0	5,4	--	--	--	--
2017	Sudeste	MG	3136553	José Raydan	Total	Municipal	1,3	1,3	--	5,9	2,1	0,0	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3136579	Josenópolis	Total	Municipal	0,3	0,3	--	1,4	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3136603	Nova União	Total	Municipal	1,5	1,5	--	4,3	1,8	1,3	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3136652	Juatuba	Total	Municipal	3,4	2,1	5,2	2,3	2,5	2,6	1,7	1,5	2,7	5,9	6,2	6,2
2017	Sudeste	MG	3136702	Juiz de Fora	Total	Municipal	2,1	1,6	3,1	2,0	1,7	1,2	1,5	1,6	3,1	2,8	3,8	2,4
2017	Sudeste	MG	3136801	Juramento	Total	Municipal	0,3	0,3	--	0,0	0,0	0,0	1,4	0,0	--	--	--	--
2017	Sudeste	MG	3136900	Juruaia	Total	Municipal	0,8	0,8	--	1,9	0,0	0,0	1,2	1,3	--	--	--	--
2017	Sudeste	MG	3136959	Juvenília	Total	Municipal	0,2	0,0	0,7	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0
2017	Sudeste	MG	3137007	Ladainha	Total	Municipal	1,6	1,7	1,2	0,8	1,8	1,5	1,9	2,4	0,0	2,1	1,6	1,8
2017	Sudeste	MG	3137106	Lagamar	Total	Municipal	1,2	1,2	--	1,8	0,0	2,8	1,6	0,0	--	--	--	--
2017	Sudeste	MG	3137205	Lagoa da Prata	Total	Municipal	1,3	1,3	--	1,6	2,5	1,7	0,3	0,8	--	--	--	--
2017	Sudeste	MG	3137304	Lagoa dos Patos	Total	Municipal	1,6	1,6	--	3,4	2,3	0,0	1,3	1,5	--	--	--	--
2017	Sudeste	MG	3137403	Lagoa Dourada	Total	Municipal	0,3	0,5	0,1	0,0	0,5	0,6	0,5	0,7	0,0	0,0	0,0	0,6
2017	Sudeste	MG	3137502	Lagoa Formosa	Total	Municipal	2,0	2,0	--	2,6	0,5	2,7	2,4	1,6	--	--	--	--
2017	Sudeste	MG	3137536	Lagoa Grande	Total	Municipal	1,0	1,0	--	0,0	0,0	2,7	0,7	1,8	--	--	--	--
2017	Sudeste	MG	3137601	Lagoa Santa	Total	Municipal	2,4	2,0	3,1	2,2	1,4	2,6	1,5	2,5	2,9	3,9	2,7	2,9
2017	Sudeste	MG	3137700	Lajinha	Total	Municipal	4,2	3,6	5,0	4,4	3,8	3,7	2,5	3,4	4,7	3,0	8,7	3,3
2017	Sudeste	MG	3137809	Lambari	Total	Municipal	0,6	0,6	--	1,3	0,6	0,0	1,0	0,0	--	--	--	--
2017	Sudeste	MG	3137908	Lamim	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3138005	Laranjal	Total	Municipal	1,6	1,9	1,0	2,9	1,3	4,9	0,0	1,2	3,2	0,0	0,0	0,0
2017	Sudeste	MG	3138104	Lassance	Total	Municipal	1,5	1,6	1,0	1,5	0,0	1,2	4,1	1,2	0,0	0,0	4,0	0,0
2017	Sudeste	MG	3138203	Lavras	Total	Municipal	1,7	1,4	2,4	2,5	1,0	1,1	1,4	1,0	3,1	1,6	2,3	3,2
2017	Sudeste	MG	3138302	Leandro Ferreira	Total	Municipal	8,7	8,7	--	16,7	0,0	0,0	0,0	16,7	--	--	--	--
2017	Sudeste	MG	3138351	Leme do Prado	Total	Municipal	0,4	0,7	0,0	0,0	0,0	2,6	0,0	0,0	0,0	0,0	0,0	0,0
2017	Sudeste	MG	3138401	Leopoldina	Total	Municipal	1,5	1,2	2,0	1,0	1,5	1,4	1,3	0,6	1,1	3,4	0,7	2,8
2017	Sudeste	MG	3138500	Liberdade	Total	Municipal	0,6	0,6	--	1,7	0,0	0,0	0,0	1,5	--	--	--	--
2017	Sudeste	MG	3138609	Lima Duarte	Total	Municipal	0,8	0,8	1,1	1,7	0,6	0,4	0,5	0,6	0,0	5,3	0,0	0,0
2017	Sudeste	MG	3138625	Limeira do Oeste	Total	Municipal	2,2	2,2	--	1,8	3,7	2,5	1,3	2,2	--	--	--	--
2017	Sudeste	MG	3138658	Lontra	Total	Municipal	2,6	2,2	3,2	3,9	1,0	2,1	1,6	1,8	6,3	0,0	5,8	1,6
2017	Sudeste	MG	3138674	Luisburgo	Total	Municipal	1,5	1,5	--	0,0	1,9	1,0	2,1	2,2	--	--	--	--
2017	Sudeste	MG	3138682	Luislândia	Total	Municipal	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2017	Sudeste	MG	3138708	Luminárias	Total	Municipal	1,4	1,4	--	0,0	0,0	4,3	0,0	1,5	--	--	--	--
2017	Sudeste	MG	3138807	Luz	Total	Municipal	2,2	2,0	2,5	3,2	4,5	1,7	0,0	0,9	2,2	0,0	2,7	5,2
2017	Sudeste	MG	3138906	Machacalis	Total	Municipal	2,3	2,3	--	5,3	0,0	1,3	0,0	4,6	--	--	--	--
2017	Sudeste	MG	3139003	Machado	Total	Municipal	0,9	0,9	--	0,5	2,5	0,5	1,1	0,0	--	--	--	--
2017	Sudeste	MG	3139102	Madre de Deus de Minas	Total	Municipal	0,3	0,3	--	0,0	0,0	1,8	0,0	0,0	--	--	--	--
2017	Sudeste	MG	3139201	Malacacheta	Total	Municipal	1,6	1,4	2,0	2,0	0,0	1,5	2,5	0,0	2,5	0,0	3,0	2,6
2017	Sudeste	MG	3139250	Mamonas	Total	Municipal	1,6	1,6	--	1,6	4,5	0,0	0,9	1,4	--	--	--	--
2017	Sudeste	MG	3139300	Manga	Total	Municipal	1,8	2,0	1,6	1,6	1,9	2,1	2,5	1,7	3,2	0,0	0,7	2,3
2017	Sudeste	MG	3139409	Manhuaçu	Total	Municipal	2,6	2,6	2,9	2,1	3,3	2,9	2,5	2,0	3,1	2,4	3,6	2,6
2017	Sudeste	MG	3139508	Manhumirim	Total	Municipal	2,2	1,9	2,9	1,7	2,9	1,8	1,2	2,1	1,2	2,3	4,9	4,2
2017	Sudeste	MG	3139607	Mantena	Total	Municipal	2,2	2,0	2,7	2,2	3,0	2,2	2,2	0,5	2,2	2,2	3,9	2,4
2017	Sudeste	MG	3139706	Maravilhas	Total	Municipal	1,5	1,3	1,8	3,0	1,5	1,2	1,1	0,0	0,9	5,0	0,0	1,2
2017	Sudeste	MG	3139805	Mar de Espanha	Total	Municipal	2,0	2,7	1,0	4,3	0,0	3,7	5,1	0,0	3,1	0,0	0,0	0,0
2017	Sudeste	MG	3139904	Maria da Fé	Total	Municipal	0,7	0,6	0,8	0,6	0,0	1,2	0,0	1,1	0,0	1,3	1,6	0,6
2017	Sudeste	MG	3140001	Mariana	Total	Municipal	2,9	2,4	3,5	1,9	2,6	3,8	2,0	2,1	3,2	2,2	5,5	3,7
2017	Sudeste	MG	3140100	Marilac	Total	Municipal	2,1	2,1	--	0,0	1,5	0,0	6,7	1,6	--	--	--	--
2017	Sudeste	MG	3140159	Mário Campos	Total	Municipal	1,3	1,3	--	2,2	1,7	0,4	1,5	1,2	--	--	--	--
2017	Sudeste	MG	3140209	Maripá de Minas	Total	Municipal	1,4	0,5	2,7	0,0	0,0	0,0	0,0	1,4	0,0	4,5	3,1	2,9
2017	Sudeste	MG	3140308	Marliéria	Total	Municipal	0,9	0,9	--	1,4	1,9	0,0	1,2	0,0	--	--	--	--
2017	Sudeste	MG	3140407	Marmelópolis	Total	Municipal	1,8	1,8	--	2,9	0,0	0,0	2,3	3,1	--	--	--	--
2017	Sudeste	MG	3140506	Martinho Campos	Total	Municipal	1,7	1,1	2,4	1,5	3,8	0,0	0,0	0,0	0,0	3,3	1,5	4,9
2017	Sudeste	MG	3140530	Martins Soares	Total	Municipal	2,2	2,2	--	1,8	1,7	3,8	3,4	1,1	--	--	--	--
2017	Sudeste	MG	3140555	Mata Verde	Total	Municipal	1,4	1,8	1,0	3,9	2,9	1,2	0,0	--	0,0	3,2	1,3	0,0
2017	Sudeste	MG	3140605	Materlândia	Total	Municipal	2,1	1,6	6,8	0,0	2,7	0,0	2,4	2,4	6,7	0,0	11,1	9,1
2017	Sudeste	MG	3140704	Mateus Leme	Total	Municipal	1,8	1,8	--	1,3	2,6	2,2	1,9	1,2	--	--	--	--
2017	Sudeste	MG	3140803	Matias Barbosa	Total	Municipal	0,9	1,0	0,0	1,4	0,7	1,2	0,0	1,6	0,0	--	--	--
2017	Sudeste	MG	3140852	Matias Cardoso	Total	Municipal	3,1	3,3	2,4	7,4	2,0	6,4	1,6	1,2	6,2	1,5	0,0	1,6
2017	Sudeste	MG	3140902	Matipó	Total	Municipal	4,0	4,2	3,2	7,2	6,6	4,7	1,4	1,6	0,0	8,1	2,3	3,0
2017	Sudeste	MG	3141009	Mato Verde	Total	Municipal	0,2	0,2	--	0,0	0,0	0,0	1,0	0,0	--	--	--	--
2017	Sudeste	MG	3141108	Matozinhos	Total	Municipal	2,1	1,5	3,3	2,3	1,5	2,0	1,3	0,0	2,5	4,4	3,5	2,3
2017	Sudeste	MG	3141207	Matutina	Total	Municipal	1,2	1,3	0,0	2,0	2,2	0,0	0,0	2,4	0,0	0,0	0,0	0,0
2017	Sudeste	MG	3141306	Medeiros	Total	Municipal	3,2	3,8	2,3	3,8	3,7	1,9	1,8	8,5	4,5	0,0	3,8	1,8
2017	Sudeste	MG	3141405	Medina	Total	Municipal	2,9	2,9	--	2,7	3,9	2,1	4,2	1,4	--	--	--	--
2017	Sudeste	MG	3141504	Mendes Pimentel	Total	Municipal	2,4	2,4	--	2,9	1,5	0,0	2,3	4,9	--	--	--	--
2017	Sudeste	MG	3141603	Mercês	Total	Municipal	2,8	2,8	--	4,4	0,0	1,0	3,7	4,5	--	--	--	--
2017	Sudeste	MG	3141702	Mesquita	Total	Municipal	0,3	0,3	0,0	1,6	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2017	Sudeste	MG	3141801	Minas Novas	Total	Municipal	2,3	2,5	1,9	2,3	1,5	1,9	3,0	3,1	2,6	1,9	1,9	1,1
2017	Sudeste	MG	3141900	Minduri	Total	Municipal	1,6	1,6	--	0,0	5,0	0,0	1,9	0,0	--	--	--	--
2017	Sudeste	MG	3142007	Mirabela	Total	Municipal	5,8	6,5	1,8	6,7	6,5	6,2	7,5	5,3	0,0	0,0	6,7	0,0
2017	Sudeste	MG	3142106	Miradouro	Total	Municipal	2,0	2,1	1,9	3,3	3,8	1,8	0,8	0,8	0,0	1,8	2,0	4,1
2017	Sudeste	MG	3142205	Miraí	Total	Municipal	2,2	1,7	7,4	5,6	0,0	1,6	1,9	0,0	7,1	9,1	6,3	7,7
2017	Sudeste	MG	3142254	Miravânia	Total	Municipal	1,2	0,7	1,6	0,0	0,0	0,0	2,9	0,0	0,0	0,0	2,2	3,7
2017	Sudeste	MG	3142304	Moeda	Total	Municipal	0,5	0,5	--	0,0	0,0	0,0	1,2	1,5	--	--	--	--
2017	Sudeste	MG	3142403	Moema	Total	Municipal	1,4	1,4	--	1,4	1,3	2,6	0,0	1,6	--	--	--	--
