Ano	Região	UF	Código do Município	Nome do Município	Localização	Dependência Administrativa	Nível 1	Nível 2	Nível 3	Nível 4	Nível 5	Nível 6
2017	Sudeste	RJ	3306305	Volta Redonda	Total	Municipal	4,3	62,4	16,1	7,5	9,7	0,0
2017	Sudeste	SP	3500105	Adamantina	Total	Municipal	60,0	33,3	0,0	0,0	6,7	0,0
2017	Sudeste	SP	3500204	Adolfo	Total	Municipal	0,0	50,0	50,0	0,0	0,0	0,0
2017	Sudeste	SP	3500303	Aguaí	Total	Municipal	25,0	50,0	18,8	0,0	0,0	6,2
2017	Sudeste	SP	3500402	Águas da Prata	Total	Municipal	66,7	33,3	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3500501	Águas de Lindóia	Total	Municipal	35,7	42,9	14,3	7,1	0,0	0,0
2017	Sudeste	SP	3500550	Águas de Santa Bárbara	Total	Municipal	33,3	33,3	0,0	0,0	33,4	0,0
2017	Sudeste	SP	3500600	Águas de São Pedro	Total	Municipal	50,0	0,0	50,0	0,0	0,0	0,0
2017	Sudeste	SP	3500709	Agudos	Total	Municipal	38,9	44,4	11,1	0,0	5,6	0,0
2017	Sudeste	SP	3500758	Alambari	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3500808	Alfredo Marcondes	Total	Municipal	50,0	50,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3500907	Altair	Total	Municipal	33,3	33,3	0,0	33,4	0,0	0,0
2017	Sudeste	SP	3501004	Altinópolis	Total	Municipal	40,0	20,0	20,0	20,0	0,0	0,0
2017	Sudeste	SP	3501103	Alto Alegre	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3501152	Alumínio	Total	Municipal	10,0	50,0	30,0	0,0	10,0	0,0
2017	Sudeste	SP	3501202	Álvares Florence	Total	Municipal	66,7	33,3	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3501301	Álvares Machado	Total	Municipal	33,3	33,3	25,0	8,4	0,0	0,0
2017	Sudeste	SP	3501400	Álvaro de Carvalho	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3501509	Alvinlândia	Total	Municipal	33,3	66,7	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3501608	Americana	Total	Municipal	25,9	59,3	7,4	5,6	1,8	0,0
2017	Sudeste	SP	3501707	Américo Brasiliense	Total	Municipal	23,1	53,8	15,4	0,0	7,7	0,0
2017	Sudeste	SP	3501806	Américo de Campos	Total	Municipal	25,0	50,0	0,0	25,0	0,0	0,0
2017	Sudeste	SP	3501905	Amparo	Total	Municipal	37,0	55,6	0,0	0,0	7,4	0,0
2017	Sudeste	SP	3502002	Analândia	Total	Municipal	0,0	50,0	0,0	0,0	50,0	0,0
2017	Sudeste	SP	3502101	Andradina	Total	Municipal	48,4	48,4	0,0	0,0	3,2	0,0
2017	Sudeste	SP	3502200	Angatuba	Total	Municipal	22,2	11,1	22,2	33,3	11,2	0,0
2017	Sudeste	SP	3502309	Anhembi	Total	Municipal	0,0	40,0	60,0	0,0	0,0	0,0
2017	Sudeste	SP	3502408	Anhumas	Total	Municipal	33,3	66,7	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3502507	Aparecida	Total	Municipal	30,8	38,5	23,1	3,8	3,8	0,0
2017	Sudeste	SP	3502606	Aparecida d'Oeste	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3502705	Apiaí	Total	Municipal	20,0	66,7	13,3	0,0	0,0	0,0
2017	Sudeste	SP	3502754	Araçariguama	Total	Municipal	27,8	44,4	22,2	0,0	5,6	0,0
2017	Sudeste	SP	3502804	Araçatuba	Total	Municipal	16,9	70,8	0,0	3,1	9,2	0,0
2017	Sudeste	SP	3502903	Araçoiaba da Serra	Total	Municipal	33,3	45,8	20,9	0,0	0,0	0,0
2017	Sudeste	SP	3503000	Aramina	Total	Municipal	25,0	75,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3503109	Arandu	Total	Municipal	25,0	75,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3503158	Arapeí	Total	Municipal	0,0	50,0	0,0	0,0	50,0	0,0
2017	Sudeste	SP	3503208	Araraquara	Total	Municipal	1,9	73,6	20,8	1,9	1,8	0,0
2017	Sudeste	SP	3503307	Araras	Total	Municipal	4,9	73,2	14,6	2,4	4,9	0,0
2017	Sudeste	SP	3503356	Arco-Íris	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3503406	Arealva	Total	Municipal	57,1	28,6	0,0	14,3	0,0	0,0
2017	Sudeste	SP	3503505	Areias	Total	Municipal	25,0	50,0	25,0	0,0	0,0	0,0
2017	Sudeste	SP	3503604	Areiópolis	Total	Municipal	42,9	28,6	28,5	0,0	0,0	0,0
2017	Sudeste	SP	3503703	Ariranha	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3503802	Artur Nogueira	Total	Municipal	9,5	71,4	14,3	0,0	4,8	0,0
2017	Sudeste	SP	3503901	Arujá	Total	Municipal	7,7	79,5	7,7	0,0	5,1	0,0
2017	Sudeste	SP	3503950	Aspásia	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3504008	Assis	Total	Municipal	26,7	43,3	26,7	3,3	0,0	0,0
2017	Sudeste	SP	3504107	Atibaia	Total	Municipal	16,7	66,7	16,6	0,0	0,0	0,0
2017	Sudeste	SP	3504206	Auriflama	Total	Municipal	57,1	28,6	0,0	0,0	14,3	0,0
2017	Sudeste	SP	3504305	Avaí	Total	Municipal	33,3	66,7	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3504404	Avanhandava	Total	Municipal	60,0	20,0	0,0	0,0	20,0	0,0
2017	Sudeste	SP	3504503	Avaré	Total	Municipal	52,6	26,3	10,5	2,6	8,0	0,0
2017	Sudeste	SP	3504602	Bady Bassitt	Total	Municipal	37,5	37,5	12,5	0,0	12,5	0,0
2017	Sudeste	SP	3504701	Balbinos	Total	Municipal	100,0	0,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3504800	Bálsamo	Total	Municipal	33,3	33,3	0,0	0,0	33,4	0,0
2017	Sudeste	SP	3504909	Bananal	Total	Municipal	50,0	10,0	30,0	0,0	10,0	0,0
2017	Sudeste	SP	3505005	Barão de Antonina	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3505104	Barbosa	Total	Municipal	50,0	25,0	0,0	0,0	25,0	0,0
2017	Sudeste	SP	3505203	Bariri	Total	Municipal	27,8	50,0	11,1	5,6	5,5	0,0
2017	Sudeste	SP	3505302	Barra Bonita	Total	Municipal	0,0	70,0	0,0	0,0	30,0	0,0
2017	Sudeste	SP	3505351	Barra do Chapéu	Total	Municipal	76,9	23,1	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3505401	Barra do Turvo	Total	Municipal	14,3	85,7	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3505500	Barretos	Total	Municipal	72,9	12,5	4,2	0,0	10,4	0,0
2017	Sudeste	SP	3505609	Barrinha	Total	Municipal	12,5	56,3	25,0	0,0	6,2	0,0
2017	Sudeste	SP	3505708	Barueri	Total	Municipal	24,6	23,7	36,8	9,6	1,8	3,5
2017	Sudeste	SP	3505807	Bastos	Total	Municipal	44,4	44,4	0,0	0,0	11,2	0,0
2017	Sudeste	SP	3505906	Batatais	Total	Municipal	41,2	17,6	35,3	0,0	5,9	0,0
2017	Sudeste	SP	3506003	Bauru	Total	Municipal	31,3	61,4	4,8	0,0	2,5	0,0
2017	Sudeste	SP	3506102	Bebedouro	Total	Municipal	50,0	40,0	3,3	0,0	6,7	0,0
2017	Sudeste	SP	3506201	Bento de Abreu	Total	Municipal	66,7	33,3	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3506300	Bernardino de Campos	Total	Municipal	57,1	28,6	0,0	0,0	14,3	0,0
2017	Sudeste	SP	3506359	Bertioga	Total	Municipal	10,3	51,7	27,6	3,4	7,0	0,0
2017	Sudeste	SP	3506409	Bilac	Total	Municipal	33,3	66,7	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3506508	Birigui	Total	Municipal	45,2	19,4	29,0	0,0	6,4	0,0
2017	Sudeste	SP	3506607	Biritiba Mirim	Total	Municipal	35,7	50,0	7,1	0,0	7,2	0,0
2017	Sudeste	SP	3506706	Boa Esperança do Sul	Total	Municipal	0,0	50,0	37,5	0,0	12,5	0,0
2017	Sudeste	SP	3506805	Bocaina	Total	Municipal	16,7	50,0	16,7	16,6	0,0	0,0
2017	Sudeste	SP	3506904	Bofete	Total	Municipal	42,9	14,3	28,6	0,0	0,0	14,2
2017	Sudeste	SP	3507001	Boituva	Total	Municipal	31,3	34,4	28,1	0,0	6,2	0,0
2017	Sudeste	SP	3507100	Bom Jesus dos Perdões	Total	Municipal	0,0	90,0	0,0	0,0	10,0	0,0
2017	Sudeste	SP	3507159	Bom Sucesso de Itararé	Total	Municipal	0,0	50,0	50,0	0,0	0,0	0,0
2017	Sudeste	SP	3507209	Borá	Total	Municipal	100,0	0,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3507308	Boracéia	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3507407	Borborema	Total	Municipal	80,0	0,0	20,0	0,0	0,0	0,0
2017	Sudeste	SP	3507456	Borebi	Total	Municipal	33,3	33,3	33,4	0,0	0,0	0,0
2017	Sudeste	SP	3507506	Botucatu	Total	Municipal	17,8	71,1	11,1	0,0	0,0	0,0
2017	Sudeste	SP	3507605	Bragança Paulista	Total	Municipal	2,9	89,7	4,4	0,0	3,0	0,0
2017	Sudeste	SP	3507704	Braúna	Total	Municipal	33,3	66,7	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3507753	Brejo Alegre	Total	Municipal	50,0	50,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3507803	Brodowski	Total	Municipal	30,0	40,0	20,0	0,0	10,0	0,0
2017	Sudeste	SP	3507902	Brotas	Total	Municipal	50,0	33,3	8,3	8,4	0,0	0,0
2017	Sudeste	SP	3508009	Buri	Total	Municipal	41,2	35,3	17,6	0,0	5,9	0,0
2017	Sudeste	SP	3508108	Buritama	Total	Municipal	42,9	42,9	0,0	0,0	14,2	0,0
2017	Sudeste	SP	3508207	Buritizal	Total	Municipal	0,0	66,7	0,0	33,3	0,0	0,0
2017	Sudeste	SP	3508306	Cabrália Paulista	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3508405	Cabreúva	Total	Municipal	38,1	33,3	23,8	0,0	4,8	0,0
2017	Sudeste	SP	3508504	Caçapava	Total	Municipal	29,6	63,0	3,7	0,0	3,7	0,0
2017	Sudeste	SP	3508603	Cachoeira Paulista	Total	Municipal	41,2	41,2	11,8	0,0	0,0	5,8
2017	Sudeste	SP	3508702	Caconde	Total	Municipal	37,5	62,5	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3508801	Cafelândia	Total	Municipal	37,5	50,0	0,0	12,5	0,0	0,0
2017	Sudeste	SP	3508900	Caiabu	Total	Municipal	50,0	25,0	25,0	0,0	0,0	0,0
2017	Sudeste	SP	3509007	Caieiras	Total	Municipal	16,2	81,1	2,7	0,0	0,0	0,0
2017	Sudeste	SP	3509106	Caiuá	Total	Municipal	0,0	33,3	0,0	66,7	0,0	0,0
2017	Sudeste	SP	3509205	Cajamar	Total	Municipal	11,8	44,1	35,3	0,0	8,8	0,0
2017	Sudeste	SP	3509254	Cajati	Total	Municipal	25,0	70,8	4,2	0,0	0,0	0,0
2017	Sudeste	SP	3509304	Cajobi	Total	Municipal	28,6	14,3	28,6	14,3	14,2	0,0
2017	Sudeste	SP	3509403	Cajuru	Total	Municipal	25,0	50,0	16,7	0,0	8,3	0,0
2017	Sudeste	SP	3509452	Campina do Monte Alegre	Total	Municipal	25,0	25,0	50,0	0,0	0,0	0,0
2017	Sudeste	SP	3509502	Campinas	Total	Municipal	15,0	62,6	9,3	4,2	8,4	0,5
2017	Sudeste	SP	3509601	Campo Limpo Paulista	Total	Municipal	25,7	51,4	14,3	5,7	2,9	0,0
2017	Sudeste	SP	3509700	Campos do Jordão	Total	Municipal	36,8	47,4	10,5	2,6	2,7	0,0
2017	Sudeste	SP	3509809	Campos Novos Paulista	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3509908	Cananéia	Total	Municipal	30,8	69,2	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3509957	Canas	Total	Municipal	20,0	60,0	20,0	0,0	0,0	0,0
2017	Sudeste	SP	3510005	Cândido Mota	Total	Municipal	16,7	50,0	16,7	0,0	16,6	0,0
2017	Sudeste	SP	3510104	Cândido Rodrigues	Total	Municipal	66,7	0,0	33,3	0,0	0,0	0,0
2017	Sudeste	SP	3510153	Canitar	Total	Municipal	0,0	33,3	0,0	0,0	66,7	0,0
2017	Sudeste	SP	3510203	Capão Bonito	Total	Municipal	31,0	48,3	17,2	0,0	3,5	0,0
2017	Sudeste	SP	3510302	Capela do Alto	Total	Municipal	16,7	41,7	16,7	16,7	8,2	0,0
2017	Sudeste	SP	3510401	Capivari	Total	Municipal	30,0	56,7	10,0	0,0	3,3	0,0
2017	Sudeste	SP	3510500	Caraguatatuba	Total	Municipal	28,0	34,0	32,0	0,0	6,0	0,0
2017	Sudeste	SP	3510609	Carapicuíba	Total	Municipal	0,0	87,8	0,0	0,0	12,2	0,0
2017	Sudeste	SP	3510708	Cardoso	Total	Municipal	55,6	33,3	11,1	0,0	0,0	0,0
2017	Sudeste	SP	3510807	Casa Branca	Total	Municipal	83,3	0,0	0,0	8,3	8,4	0,0
2017	Sudeste	SP	3510906	Cássia dos Coqueiros	Total	Municipal	75,0	0,0	0,0	25,0	0,0	0,0
2017	Sudeste	SP	3511003	Castilho	Total	Municipal	30,0	50,0	10,0	0,0	10,0	0,0
2017	Sudeste	SP	3511102	Catanduva	Total	Municipal	42,4	39,4	18,2	0,0	0,0	0,0
2017	Sudeste	SP	3511201	Catiguá	Total	Municipal	33,3	33,3	33,4	0,0	0,0	0,0
2017	Sudeste	SP	3511300	Cedral	Total	Municipal	33,3	33,3	33,4	0,0	0,0	0,0
2017	Sudeste	SP	3511409	Cerqueira César	Total	Municipal	57,1	0,0	28,6	0,0	14,3	0,0
2017	Sudeste	SP	3511508	Cerquilho	Total	Municipal	25,0	54,2	16,7	0,0	4,1	0,0
2017	Sudeste	SP	3511607	Cesário Lange	Total	Municipal	21,4	42,9	35,7	0,0	0,0	0,0
2017	Sudeste	SP	3511706	Charqueada	Total	Municipal	25,0	37,5	25,0	12,5	0,0	0,0
2017	Sudeste	SP	3511904	Clementina	Total	Municipal	50,0	50,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3512001	Colina	Total	Municipal	23,1	61,5	7,7	7,7	0,0	0,0
2017	Sudeste	SP	3512100	Colômbia	Total	Municipal	62,5	12,5	25,0	0,0	0,0	0,0
2017	Sudeste	SP	3512209	Conchal	Total	Municipal	61,1	22,2	5,6	5,6	5,5	0,0
2017	Sudeste	SP	3512308	Conchas	Total	Municipal	60,0	20,0	10,0	0,0	10,0	0,0
2017	Sudeste	SP	3512407	Cordeirópolis	Total	Municipal	15,4	76,9	0,0	0,0	7,7	0,0
2017	Sudeste	SP	3512506	Coroados	Total	Municipal	50,0	0,0	50,0	0,0	0,0	0,0
2017	Sudeste	SP	3512605	Coronel Macedo	Total	Municipal	50,0	0,0	50,0	0,0	0,0	0,0
2017	Sudeste	SP	3512704	Corumbataí	Total	Municipal	0,0	66,7	33,3	0,0	0,0	0,0
2017	Sudeste	SP	3512803	Cosmópolis	Total	Municipal	32,1	50,0	10,7	3,6	3,6	0,0
2017	Sudeste	SP	3512902	Cosmorama	Total	Municipal	25,0	50,0	25,0	0,0	0,0	0,0
2017	Sudeste	SP	3513009	Cotia	Total	Municipal	12,3	59,4	19,8	2,8	5,7	0,0
2017	Sudeste	SP	3513108	Cravinhos	Total	Municipal	58,3	25,0	8,3	0,0	8,4	0,0
2017	Sudeste	SP	3513207	Cristais Paulista	Total	Municipal	0,0	66,7	33,3	0,0	0,0	0,0
2017	Sudeste	SP	3513306	Cruzália	Total	Municipal	50,0	0,0	50,0	0,0	0,0	0,0
2017	Sudeste	SP	3513405	Cruzeiro	Total	Municipal	36,4	30,3	30,3	0,0	3,0	0,0
2017	Sudeste	SP	3513504	Cubatão	Total	Municipal	24,6	54,4	12,3	0,0	5,3	3,4
2017	Sudeste	SP	3513603	Cunha	Total	Municipal	75,0	21,4	0,0	0,0	3,6	0,0
2017	Sudeste	SP	3513702	Descalvado	Total	Municipal	27,3	45,5	22,7	0,0	4,5	0,0
2017	Sudeste	SP	3513801	Diadema	Total	Municipal	29,0	35,5	11,3	0,0	22,6	1,6
2017	Sudeste	SP	3513850	Dirce Reis	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3513900	Divinolândia	Total	Municipal	28,6	0,0	71,4	0,0	0,0	0,0
2017	Sudeste	SP	3514007	Dobrada	Total	Municipal	0,0	75,0	0,0	25,0	0,0	0,0
2017	Sudeste	SP	3514106	Dois Córregos	Total	Municipal	22,2	33,3	22,2	11,1	11,2	0,0
2017	Sudeste	SP	3514205	Dolcinópolis	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3514304	Dourado	Total	Municipal	0,0	80,0	20,0	0,0	0,0	0,0
2017	Sudeste	SP	3514403	Dracena	Total	Municipal	52,6	21,1	26,3	0,0	0,0	0,0
2017	Sudeste	SP	3514502	Duartina	Total	Municipal	20,0	80,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3514601	Dumont	Total	Municipal	50,0	33,3	16,7	0,0	0,0	0,0
2017	Sudeste	SP	3514700	Echaporã	Total	Municipal	33,3	66,7	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3514809	Eldorado	Total	Municipal	63,6	33,3	0,0	3,1	0,0	0,0
2017	Sudeste	SP	3514908	Elias Fausto	Total	Municipal	20,0	50,0	30,0	0,0	0,0	0,0
2017	Sudeste	SP	3514924	Elisiário	Total	Municipal	0,0	50,0	50,0	0,0	0,0	0,0
2017	Sudeste	SP	3514957	Embaúba	Total	Municipal	100,0	0,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3515004	Embu das Artes	Total	Municipal	0,0	64,4	11,1	0,0	17,8	6,7
2017	Sudeste	SP	3515103	Embu-Guaçu	Total	Municipal	26,5	61,8	8,8	0,0	2,9	0,0
2017	Sudeste	SP	3515129	Emilianópolis	Total	Municipal	0,0	50,0	50,0	0,0	0,0	0,0
2017	Sudeste	SP	3515152	Engenheiro Coelho	Total	Municipal	50,0	0,0	33,3	0,0	16,7	0,0
2017	Sudeste	SP	3515186	Espírito Santo do Pinhal	Total	Municipal	44,4	55,6	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3515194	Espírito Santo do Turvo	Total	Municipal	33,3	33,3	0,0	0,0	33,4	0,0
2017	Sudeste	SP	3515202	Estrela d'Oeste	Total	Municipal	33,3	33,3	0,0	0,0	33,4	0,0
2017	Sudeste	SP	3515301	Estrela do Norte	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3515350	Euclides da Cunha Paulista	Total	Municipal	66,7	16,7	0,0	0,0	16,6	0,0
2017	Sudeste	SP	3515400	Fartura	Total	Municipal	62,5	37,5	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3515509	Fernandópolis	Total	Municipal	20,7	75,9	0,0	0,0	3,4	0,0
2017	Sudeste	SP	3515608	Fernando Prestes	Total	Municipal	40,0	40,0	0,0	20,0	0,0	0,0
2017	Sudeste	SP	3515657	Fernão	Total	Municipal	100,0	0,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3515707	Ferraz de Vasconcelos	Total	Municipal	20,0	51,1	20,0	0,0	6,7	2,2
2017	Sudeste	SP	3515806	Flora Rica	Total	Municipal	66,7	0,0	0,0	0,0	33,3	0,0
2017	Sudeste	SP	3515905	Floreal	Total	Municipal	100,0	0,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3516002	Flórida Paulista	Total	Municipal	60,0	20,0	0,0	0,0	20,0	0,0
2017	Sudeste	SP	3516101	Florínea	Total	Municipal	0,0	50,0	0,0	50,0	0,0	0,0
2017	Sudeste	SP	3516200	Franca	Total	Municipal	18,8	35,9	42,2	1,6	1,5	0,0
2017	Sudeste	SP	3516309	Francisco Morato	Total	Municipal	6,3	72,9	14,6	0,0	6,2	0,0
2017	Sudeste	SP	3516408	Franco da Rocha	Total	Municipal	0,0	90,0	6,0	0,0	4,0	0,0
2017	Sudeste	SP	3516507	Gabriel Monteiro	Total	Municipal	66,7	33,3	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3516606	Gália	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3516705	Garça	Total	Municipal	54,2	37,5	8,3	0,0	0,0	0,0
2017	Sudeste	SP	3516804	Gastão Vidigal	Total	Municipal	50,0	50,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3516853	Gavião Peixoto	Total	Municipal	0,0	66,7	0,0	33,3	0,0	0,0
2017	Sudeste	SP	3516903	General Salgado	Total	Municipal	50,0	37,5	12,5	0,0	0,0	0,0
2017	Sudeste	SP	3517000	Getulina	Total	Municipal	25,0	25,0	0,0	0,0	50,0	0,0
2017	Sudeste	SP	3517109	Glicério	Total	Municipal	25,0	50,0	0,0	0,0	25,0	0,0
2017	Sudeste	SP	3517208	Guaiçara	Total	Municipal	16,7	66,7	16,6	0,0	0,0	0,0
2017	Sudeste	SP	3517307	Guaimbê	Total	Municipal	33,3	66,7	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3517406	Guaíra	Total	Municipal	56,3	25,0	0,0	6,3	12,4	0,0
2017	Sudeste	SP	3517505	Guapiaçu	Total	Municipal	0,0	88,9	11,1	0,0	0,0	0,0
2017	Sudeste	SP	3517604	Guapiara	Total	Municipal	27,3	63,6	9,1	0,0	0,0	0,0
2017	Sudeste	SP	3517703	Guará	Total	Municipal	46,2	30,8	23,0	0,0	0,0	0,0
2017	Sudeste	SP	3517802	Guaraçaí	Total	Municipal	60,0	40,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3517901	Guaraci	Total	Municipal	50,0	16,7	0,0	0,0	33,3	0,0
2017	Sudeste	SP	3518008	Guarani d'Oeste	Total	Municipal	66,7	33,3	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3518107	Guarantã	Total	Municipal	66,7	0,0	0,0	0,0	33,3	0,0
2017	Sudeste	SP	3518206	Guararapes	Total	Municipal	63,2	31,6	5,2	0,0	0,0	0,0
2017	Sudeste	SP	3518305	Guararema	Total	Municipal	16,7	70,8	12,5	0,0	0,0	0,0
2017	Sudeste	SP	3518404	Guaratinguetá	Total	Municipal	39,5	27,9	18,6	4,7	9,3	0,0
2017	Sudeste	SP	3518503	Guareí	Total	Municipal	57,1	42,9	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3518602	Guariba	Total	Municipal	5,6	55,6	33,3	0,0	5,5	0,0
2017	Sudeste	SP	3518701	Guarujá	Total	Municipal	8,3	60,0	18,3	1,7	6,7	5,0
2017	Sudeste	SP	3518800	Guarulhos	Total	Municipal	0,0	36,9	43,3	0,0	12,1	7,7
2017	Sudeste	SP	3518859	Guatapará	Total	Municipal	16,7	66,7	0,0	0,0	16,6	0,0
2017	Sudeste	SP	3518909	Guzolândia	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3519006	Herculândia	Total	Municipal	0,0	0,0	100,0	0,0	0,0	0,0
2017	Sudeste	SP	3519055	Holambra	Total	Municipal	50,0	41,7	0,0	0,0	8,3	0,0
2017	Sudeste	SP	3519071	Hortolândia	Total	Municipal	1,8	69,6	19,6	0,0	9,0	0,0
2017	Sudeste	SP	3519105	Iacanga	Total	Municipal	0,0	75,0	25,0	0,0	0,0	0,0
2017	Sudeste	SP	3519204	Iacri	Total	Municipal	50,0	50,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3519253	Iaras	Total	Municipal	25,0	25,0	25,0	0,0	25,0	0,0
2017	Sudeste	SP	3519303	Ibaté	Total	Municipal	30,8	30,8	23,1	0,0	15,3	0,0
2017	Sudeste	SP	3519402	Ibirá	Total	Municipal	25,0	25,0	25,0	0,0	0,0	25,0
2017	Sudeste	SP	3519501	Ibirarema	Total	Municipal	50,0	50,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3519600	Ibitinga	Total	Municipal	54,5	27,3	13,6	0,0	4,6	0,0
2017	Sudeste	SP	3519709	Ibiúna	Total	Municipal	29,7	67,6	1,4	1,3	0,0	0,0
2017	Sudeste	SP	3519808	Icém	Total	Municipal	25,0	50,0	0,0	0,0	25,0	0,0
2017	Sudeste	SP	3519907	Iepê	Total	Municipal	0,0	100,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3520004	Igaraçu do Tietê	Total	Municipal	40,0	50,0	10,0	0,0	0,0	0,0
2017	Sudeste	SP	3520103	Igarapava	Total	Municipal	50,0	37,5	6,3	0,0	6,2	0,0
2017	Sudeste	SP	3520202	Igaratá	Total	Municipal	37,5	25,0	25,0	0,0	12,5	0,0
2017	Sudeste	SP	3520301	Iguape	Total	Municipal	36,4	54,5	4,5	4,6	0,0	0,0
2017	Sudeste	SP	3520400	Ilhabela	Total	Municipal	47,2	16,7	25,0	5,6	5,5	0,0
2017	Sudeste	SP	3520426	Ilha Comprida	Total	Municipal	70,0	10,0	10,0	0,0	10,0	0,0
2017	Sudeste	SP	3520442	Ilha Solteira	Total	Municipal	60,0	30,0	0,0	10,0	0,0	0,0
2017	Sudeste	SP	3520509	Indaiatuba	Total	Municipal	43,0	36,7	16,5	1,3	2,5	0,0
2017	Sudeste	SP	3520608	Indiana	Total	Municipal	66,7	0,0	33,3	0,0	0,0	0,0
2017	Sudeste	SP	3520707	Indiaporã	Total	Municipal	0,0	50,0	0,0	50,0	0,0	0,0
2017	Sudeste	SP	3520806	Inúbia Paulista	Total	Municipal	33,3	33,3	0,0	33,4	0,0	0,0
2017	Sudeste	SP	3520905	Ipaussu	Total	Municipal	14,3	14,3	71,4	0,0	0,0	0,0
2017	Sudeste	SP	3521002	Iperó	Total	Municipal	12,5	25,0	50,0	0,0	12,5	0,0
2017	Sudeste	SP	3521101	Ipeúna	Total	Municipal	25,0	75,0	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3521150	Ipiguá	Total	Municipal	0,0	50,0	0,0	0,0	50,0	0,0
2017	Sudeste	SP	3521200	Iporanga	Total	Municipal	69,2	30,8	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3521309	Ipuã	Total	Municipal	41,7	33,3	16,7	0,0	8,3	0,0
2017	Sudeste	SP	3521408	Iracemápolis	Total	Municipal	50,0	12,5	25,0	0,0	12,5	0,0
2017	Sudeste	SP	3521507	Irapuã	Total	Municipal	33,3	33,3	0,0	0,0	33,4	0,0
2017	Sudeste	SP	3521606	Irapuru	Total	Municipal	33,3	66,7	0,0	0,0	0,0	0,0
2017	Sudeste	SP	3521705	Itaberá	Total	Municipal	66,7	16,7	0,0	0,0	16,6	0,0
2017	Sudeste	SP	3521804	Itaí	Total	Municipal	0,0	87,5	0,0	0,0	12,5	0,0
2017	Sudeste	SP	3521903	Itajobi	Total	Municipal	42,9	28,6	28,5	0,0	0,0	0,0
2017	Sudeste	SP	3522000	Itaju	Total	Municipal	33,3	66,7	0,0	0,0	0,0	0,0
